tglsj,barang,code_wr,qttsj,Price
2/22/2017,Obras 180 gr Warna,272,4,10500
2/22/2017,Obras 500 gr Nat,498,4,21000
2/22/2017,Obras 500 gr Warna,500,5,24500
2/23/2017,Bordir Polyester 150 gr,3045,6,15000
2/23/2017,Bordir Polyester 150 gr,3150,6,15000
2/23/2017,Bordir Rayon 150 gr,1050,1,25000
2/23/2017,Bordir Rayon 150 gr,1068,6,25000
2/23/2017,Bordir Rayon 150 gr,1116,6,25000
2/23/2017,Bordir Rayon 150 gr,1164,24,25000
2/23/2017,Bordir Rayon 150 gr,1179,24,25000
2/23/2017,Bordir Rayon 150 gr,1179,2,25000
2/23/2017,Bordir Rayon 150 gr,1180,3,25000
2/23/2017,Bordir Rayon 150 gr,1180,24,25000
2/23/2017,Bordir Rayon 150 gr,1184,24,25000
2/23/2017,Bordir Rayon 150 gr,1188,24,25000
2/23/2017,Bordir Rayon 150 gr,1216,3,25000
2/23/2017,Bordir Rayon 150 gr,1345,6,25000
2/23/2017,Bordir Rayon 150 gr,2314,60,25000
2/23/2017,Jahit 40/2 5000 yds,195,6,10000
2/23/2017,Jahit 40/2 5000 yds,498,20,10000
2/23/2017,Jahit 40/2 5000 yds,500,6,10000
2/23/2017,Jahit 40/2 5000 yds,530,6,10000
2/23/2017,Jahit 40/2 5000 yds,530,6,10000
2/23/2017,Jahit 40/2 5000 yds,594,6,10000
2/23/2017,Jahit 40/2p 500 yds,289,1,18500
2/23/2017,Jahit 40/2p 500 yds,292,1,18500
2/23/2017,Jahit 40/2p 500 yds,292,1,18500
2/23/2017,Jahit 40/2p 500 yds,340,1,18500
2/23/2017,Jahit 40/2p 500 yds,347,1,18500
2/23/2017,Jahit 40/2p 500 yds,370,1,18500
2/23/2017,Jahit 40/2p 500 yds,498,6,18500
2/23/2017,Jahit 40/2p 500 yds,499,12,18500
2/23/2017,Jahit 40/2p 500 yds,499,6,18500
2/23/2017,Jahit 40/2p 500 yds,500,6,18500
2/23/2017,Jahit 40/2p 500 yds,500,1,18500
2/23/2017,Jahit 40/2p 500 yds,536,1,18500
2/23/2017,Obras 180 gr Nat,498,4,9500
2/23/2017,Obras 180 gr Warna,159,2,10500
2/23/2017,Obras 180 gr Warna,194,2,10500
2/23/2017,Obras 180 gr Warna,194,2,10500
2/23/2017,Obras 180 gr Warna,225,3,10500
2/24/2017,Bordir Rayon 150 gr,1179,1,25000
2/24/2017,Bordir Rayon 150 gr,1179,2,25000
2/24/2017,Bordir Rayon 150 gr,1179,36,25000
2/24/2017,Bordir Rayon 150 gr,1181,1,25000
2/24/2017,Bordir Rayon 150 gr,1188,12,25000
2/24/2017,Bordir Rayon 150 gr,1188,2,25000
2/24/2017,Bordir Rayon 150 gr,1191,2,25000
2/24/2017,Bordir Rayon 150 gr,1302,1,25000
2/24/2017,Bordir Rayon 150 gr,1308,1,25000
2/24/2017,Bordir Rayon 150 gr,2004,1,25000
2/24/2017,Bordir Rayon 150 gr,2216,6,25000
2/24/2017,Bordir Rayon 150 gr,2270,1,25000
2/24/2017,Bordir Rayon 150 gr,2314,60,25000
2/24/2017,Jahit 40/2 5000 yds,451,1,10000
2/24/2017,Jahit 40/2 5000 yds,491,6,10000
2/24/2017,Jahit 40/2p 500 yds,499,2,18500
2/24/2017,Jahit 40/2p 500 yds,530,3,18500
2/24/2017,Obras 180 gr Warna,173,3,10500
2/24/2017,Obras 180 gr Warna,274,6,10500
2/24/2017,Obras 180 gr Warna,297,2,10500
2/24/2017,Obras 180 gr Warna,454,3,10500
2/24/2017,Obras 500 gr Warna,347,6,24500
2/24/2017,Obras 500 gr Warna,499,6,24500
2/24/2017,Obras 500 gr Warna,550,3,24500
2/25/2017,Bordir Polyester 150 gr,3045,6,15000
2/25/2017,Bordir Rayon 150 gr,1020,6,25000
2/25/2017,Bordir Rayon 150 gr,1026,6,25000
2/25/2017,Bordir Rayon 150 gr,1045,6,25000
2/25/2017,Bordir Rayon 150 gr,1050,3,25000
2/25/2017,Bordir Rayon 150 gr,1055,2,25000
2/25/2017,Bordir Rayon 150 gr,1078,3,25000
2/25/2017,Bordir Rayon 150 gr,1100,3,25000
2/25/2017,Bordir Rayon 150 gr,1101,6,25000
2/25/2017,Bordir Rayon 150 gr,1116,6,25000
2/25/2017,Bordir Rayon 150 gr,1120,6,25000
2/25/2017,Bordir Rayon 150 gr,1125,3,25000
2/25/2017,Bordir Rayon 150 gr,1125,6,25000
2/25/2017,Bordir Rayon 150 gr,1160,6,25000
2/25/2017,Bordir Rayon 150 gr,1175,2,25000
2/25/2017,Bordir Rayon 150 gr,1179,12,25000
2/25/2017,Bordir Rayon 150 gr,1179,12,25000
2/25/2017,Bordir Rayon 150 gr,1180,3,25000
2/25/2017,Bordir Rayon 150 gr,1180,14,25000
2/25/2017,Bordir Rayon 150 gr,1180,3,25000
2/25/2017,Bordir Rayon 150 gr,1184,4,25000
2/25/2017,Bordir Rayon 150 gr,1202,6,25000
2/25/2017,Bordir Rayon 150 gr,1204,3,25000
2/25/2017,Bordir Rayon 150 gr,1204,3,25000
2/25/2017,Bordir Rayon 150 gr,1330,3,25000
2/25/2017,Bordir Rayon 150 gr,2075,3,25000
2/25/2017,Jahit 40/2 5000 yds,139,2,10000
2/25/2017,Jahit 40/2 5000 yds,196,2,10000
2/25/2017,Jahit 40/2 5000 yds,206,6,10000
2/25/2017,Jahit 40/2 5000 yds,206,1,10000
2/25/2017,Jahit 40/2 5000 yds,256,12,10000
2/25/2017,Jahit 40/2 5000 yds,292,4,10000
2/25/2017,Jahit 40/2 5000 yds,499,1,10000
2/25/2017,Jahit 40/2 5000 yds,499,1,10000
2/25/2017,Jahit 40/2 5000 yds,500,1,10000
2/25/2017,Jahit 40/2 5000 yds,530,1,10000
2/25/2017,Jahit 40/2 5000 yds,550,1,10000
2/25/2017,Jahit 40/2p 500 yds,256,4,18500
2/25/2017,Jahit 40/2p 500 yds,285,1,18500
2/25/2017,Jahit 40/2p 500 yds,388,1,18500
2/25/2017,Jahit 40/2p 500 yds,498,1,18500
2/25/2017,Jahit 40/2p 500 yds,499,1,18500
2/25/2017,Jahit 40/2p 500 yds,500,1,18500
2/25/2017,Obras 180 gr Nat,498,1,9500
2/25/2017,Obras 180 gr Warna,140,1,10500
2/25/2017,Obras 180 gr Warna,196,1,10500
2/25/2017,Obras 180 gr Warna,225,2,10500
2/25/2017,Obras 180 gr Warna,386,2,10500
2/25/2017,Obras 180 gr Warna,500,1,10500
2/25/2017,Obras 500 gr Warna,137,1,24500
2/27/2017,Bordir Rayon 150 gr,1005,1,25000
2/27/2017,Bordir Rayon 150 gr,1026,1,25000
2/27/2017,Bordir Rayon 150 gr,1050,1,25000
2/27/2017,Bordir Rayon 150 gr,1101,1,25000
2/27/2017,Bordir Rayon 150 gr,1116,10,25000
2/27/2017,Bordir Rayon 150 gr,1116,1,25000
2/27/2017,Bordir Rayon 150 gr,1116,1,25000
2/27/2017,Bordir Rayon 150 gr,1161,3,25000
2/27/2017,Bordir Rayon 150 gr,1179,2,25000
2/27/2017,Bordir Rayon 150 gr,1179,5,25000
2/27/2017,Bordir Rayon 150 gr,1179,1,25000
2/27/2017,Bordir Rayon 150 gr,1179,12,25000
2/27/2017,Bordir Rayon 150 gr,1180,1,25000
2/27/2017,Bordir Rayon 150 gr,1181,3,25000
2/27/2017,Bordir Rayon 150 gr,1188,6,25000
2/27/2017,Bordir Rayon 150 gr,1212,2,25000
2/27/2017,Bordir Rayon 150 gr,1308,2,25000
2/27/2017,Bordir Rayon 150 gr,1310,1,25000
2/27/2017,Bordir Rayon 150 gr,1320,1,25000
2/27/2017,Bordir Rayon 150 gr,1321,2,25000
2/27/2017,Bordir Rayon 150 gr,2006,1,25000
2/27/2017,Bordir Rayon 150 gr,2048,12,25000
2/27/2017,Bordir Rayon 150 gr,2231,5,25000
2/27/2017,Bordir Rayon 150 gr,2313,3,25000
2/27/2017,Jahit 20/2 5000 yds,374,6,12000
2/27/2017,Jahit 20/2 5000 yds,424,12,12000
2/27/2017,Jahit 40/2 5000 yds,200,12,10000
2/27/2017,Jahit 40/2 5000 yds,321,12,10000
2/27/2017,Jahit 40/2 5000 yds,360,12,10000
2/27/2017,Jahit 40/2 5000 yds,386,12,10000
2/27/2017,Jahit 40/2 5000 yds,451,6,10000
2/27/2017,Jahit 40/2 5000 yds,493,6,10000
2/27/2017,Jahit 40/2 5000 yds,499,3,10000
2/27/2017,Jahit 40/2 5000 yds,500,60,10000
2/27/2017,Jahit 40/2 5000 yds,500,12,10000
2/27/2017,Jahit 40/2 5000 yds,515,12,10000
2/27/2017,Jahit 40/2 5000 yds,530,12,10000
2/27/2017,Jahit 40/2p 500 yds,289,1,18500
2/27/2017,Jahit 40/2p 500 yds,499,1,18500
2/27/2017,Jahit 40/2p 500 yds,499,4,18500
2/27/2017,Jahit 40/2p 500 yds,500,4,18500
2/27/2017,Obras 180 gr Nat,498,4,9500
2/27/2017,Obras 180 gr Warna,196,6,10500
2/27/2017,Obras 180 gr Warna,200,6,10500
2/27/2017,Obras 180 gr Warna,321,6,10500
2/27/2017,Obras 180 gr Warna,330,6,10500
2/27/2017,Obras 180 gr Warna,356,6,10500
2/27/2017,Obras 180 gr Warna,386,6,10500
2/27/2017,Obras 180 gr Warna,493,2,10500
2/27/2017,Obras 180 gr Warna,499,6,10500
2/27/2017,Obras 180 gr Warna,499,2,10500
2/27/2017,Obras 180 gr Warna,500,2,10500
2/27/2017,Obras 180 gr Warna,500,20,10500
2/27/2017,Obras 180 gr Warna,500,7,10500
2/27/2017,Obras 500 gr Warna,500,1,24500
2/28/2017,Bordir Rayon 150 gr,1005,1,25000
2/28/2017,Bordir Rayon 150 gr,1010,1,25000
2/28/2017,Bordir Rayon 150 gr,1020,2,25000
2/28/2017,Bordir Rayon 150 gr,1023,2,25000
2/28/2017,Bordir Rayon 150 gr,1026,1,25000
2/28/2017,Bordir Rayon 150 gr,1116,4,25000
2/28/2017,Bordir Rayon 150 gr,1120,2,25000
2/28/2017,Bordir Rayon 150 gr,1125,1,25000
2/28/2017,Bordir Rayon 150 gr,1129,6,25000
2/28/2017,Obras 180 gr Warna,500,23,10500
2/28/2017,Obras 500 gr Warna,185,2,24500
2/28/2017,Obras 500 gr Warna,347,1,24500
3/1/2017,Bordir Polyester 150 gr,3150,1,15000
3/1/2017,Bordir Rayon 150 gr,1050,1,25000
3/1/2017,Bordir Rayon 150 gr,1068,2,25000
3/1/2017,Bordir Rayon 150 gr,1141,102,25000
3/1/2017,Bordir Rayon 150 gr,1165,60,25000
3/1/2017,Bordir Rayon 150 gr,1179,48,25000
3/1/2017,Bordir Rayon 150 gr,1179,12,25000
3/1/2017,Bordir Rayon 150 gr,1187,2,25000
3/1/2017,Bordir Rayon 150 gr,1308,1,25000
3/1/2017,Bordir Rayon 150 gr,2079,1,25000
3/1/2017,Bordir Rayon 150 gr,2314,48,25000
3/1/2017,Jahit 40/2 5000 yds,150,2,10000
3/1/2017,Jahit 40/2 5000 yds,196,2,10000
3/1/2017,Jahit 40/2 5000 yds,330,2,10000
3/1/2017,Jahit 40/2 5000 yds,347,2,10000
3/1/2017,Jahit 40/2 5000 yds,415,2,10000
3/1/2017,Jahit 40/2 5000 yds,483,4,10000
3/1/2017,Jahit 40/2 5000 yds,499,2,10000
3/1/2017,Jahit 40/2 5000 yds,499,10,10000
3/1/2017,Jahit 40/2 5000 yds,500,1200,10000
3/1/2017,Jahit 40/2 5000 yds,500,24,10000
3/1/2017,Jahit 40/2 5000 yds,500,2,10000
3/1/2017,Jahit 40/2 5000 yds,500,6,10000
3/1/2017,Jahit 40/2 5000 yds,538,2,10000
3/1/2017,Jahit 40/2 5000 yds,545,4,10000
3/1/2017,Obras 180 gr Nat,498,4,9500
3/2/2017,Bordir Polyester 150 gr,3149,12,15000
3/2/2017,Bordir Polyester 150 gr,3150,12,15000
3/2/2017,Bordir Rayon 150 gr,1050,10,25000
3/2/2017,Bordir Rayon 150 gr,1058,3,25000
3/2/2017,Bordir Rayon 150 gr,1124,1,25000
3/2/2017,Bordir Rayon 150 gr,1167,1,25000
3/2/2017,Bordir Rayon 150 gr,1188,1,25000
3/2/2017,Bordir Rayon 150 gr,1204,2,25000
3/2/2017,Jahit 40/2 5000 yds,196,6,10000
3/2/2017,Jahit 40/2 5000 yds,206,4,10000
3/2/2017,Jahit 40/2 5000 yds,206,6,10000
3/2/2017,Jahit 40/2 5000 yds,499,12,10000
3/2/2017,Jahit 40/2 5000 yds,499,24,10000
3/2/2017,Jahit 40/2 5000 yds,500,42,10000
3/2/2017,Jahit 40/2 5000 yds,500,18,10000
3/2/2017,Jahit 40/2 5000 yds,515,36,10000
3/2/2017,Jahit 40/2 5000 yds,540,12,10000
3/2/2017,Jahit 40/2p 500 yds,129,1,18500
3/2/2017,Jahit 40/2p 500 yds,530,3,18500
3/2/2017,Obras 180 gr Nat,498,3,9500
3/2/2017,Obras 180 gr Warna,119,1,10500
3/2/2017,Obras 180 gr Warna,137,2,10500
3/2/2017,Obras 180 gr Warna,140,2,10500
3/2/2017,Obras 180 gr Warna,185,2,10500
3/2/2017,Obras 180 gr Warna,194,2,10500
3/2/2017,Obras 180 gr Warna,196,2,10500
3/2/2017,Obras 180 gr Warna,206,4,10500
3/2/2017,Obras 180 gr Warna,267,2,10500
3/2/2017,Obras 180 gr Warna,268,6,10500
3/2/2017,Obras 180 gr Warna,272,1,10500
3/2/2017,Obras 180 gr Warna,283,2,10500
3/2/2017,Obras 180 gr Warna,292,2,10500
3/2/2017,Obras 180 gr Warna,323,2,10500
3/2/2017,Obras 180 gr Warna,333,4,10500
3/2/2017,Obras 180 gr Warna,333,2,10500
3/2/2017,Obras 180 gr Warna,364,2,10500
3/2/2017,Obras 180 gr Warna,368,1,10500
3/2/2017,Obras 180 gr Warna,369,2,10500
3/2/2017,Obras 180 gr Warna,373,2,10500
3/2/2017,Obras 180 gr Warna,388,2,10500
3/2/2017,Obras 180 gr Warna,389,3,10500
3/2/2017,Obras 180 gr Warna,428,2,10500
3/2/2017,Obras 180 gr Warna,500,1,10500
3/2/2017,Obras 180 gr Warna,500,2,10500
3/2/2017,Obras 180 gr Warna,500,4,10500
3/2/2017,Obras 180 gr Warna,500,2,10500
3/2/2017,Obras 180 gr Warna,540,1,10500
3/2/2017,Obras 180 gr Warna,540,2,10500
3/2/2017,Obras 180 gr Warna,540,2,10500
3/2/2017,Obras 180 gr Warna,550,1,10500
3/2/2017,Obras 500 gr Nat,498,3,21000
3/2/2017,Obras 500 gr Warna,111,1,24500
3/2/2017,Obras 500 gr Warna,373,2,24500
3/2/2017,Obras 500 gr Warna,499,2,24500
3/2/2017,Obras 500 gr Warna,500,5,24500
3/2/2017,Obras 500 gr Warna,500,1,24500
3/2/2017,Obras 500 gr Warna,500,2,24500
3/2/2017,Obras 500 gr Warna,500,1,24500
3/2/2017,Obras 500 gr Warna,550,2,24500
3/3/2017,Bordir Polyester 150 gr,3149,24,15000
3/3/2017,Bordir Polyester 150 gr,3150,24,15000
3/3/2017,Bordir Polyester 150 gr,3150,6,15000
3/3/2017,Bordir Polyester 150 gr,3156,24,15000
3/3/2017,Bordir Polyester 150 gr,3156,12,15000
3/3/2017,Bordir Polyester 150 gr,3156,6,15000
3/3/2017,Bordir Polyester 150 gr,3196,6,15000
3/3/2017,Bordir Rayon 150 gr,1015,6,25000
3/3/2017,Bordir Rayon 150 gr,1045,6,25000
3/3/2017,Bordir Rayon 150 gr,1050,6,25000
3/3/2017,Bordir Rayon 150 gr,1050,2,25000
3/3/2017,Bordir Rayon 150 gr,1068,6,25000
3/3/2017,Bordir Rayon 150 gr,1077,1,25000
3/3/2017,Bordir Rayon 150 gr,1116,2,25000
3/3/2017,Bordir Rayon 150 gr,1134,12,25000
3/3/2017,Bordir Rayon 150 gr,1139,2,25000
3/3/2017,Bordir Rayon 150 gr,1154,6,25000
3/3/2017,Bordir Rayon 150 gr,1179,6,25000
3/3/2017,Bordir Rayon 150 gr,1179,2,25000
3/3/2017,Bordir Rayon 150 gr,1180,6,25000
3/3/2017,Bordir Rayon 150 gr,1180,2,25000
3/3/2017,Bordir Rayon 150 gr,1180,12,25000
3/3/2017,Bordir Rayon 150 gr,1180,12,25000
3/3/2017,Bordir Rayon 150 gr,1187,12,25000
3/3/2017,Bordir Rayon 150 gr,1212,60,25000
3/3/2017,Bordir Rayon 150 gr,1319,2,25000
3/3/2017,Bordir Rayon 150 gr,1320,12,25000
3/3/2017,Bordir Rayon 150 gr,2048,6,25000
3/3/2017,Bordir Rayon 150 gr,2209,1,25000
3/3/2017,Bordir Rayon 150 gr,2255,9,25000
3/3/2017,Jahit 40/2 5000 yds,272,1,10000
3/3/2017,Jahit 40/2 5000 yds,500,3,10000
3/3/2017,Jahit 40/2p 500 yds,206,1,18500
3/3/2017,Jahit 40/2p 500 yds,399,1,18500
3/3/2017,Jahit 40/2p 500 yds,435,3,18500
3/3/2017,Jahit 40/2p 500 yds,536,1,18500
3/3/2017,Metalic Black 125 gr,204,1,14500
3/3/2017,Metalic Black 125 gr,205,1,14500
3/3/2017,Metalic Mas 125 gr,101,1,15500
3/3/2017,Obras 180 gr Warna,272,2,10500
3/3/2017,Obras 180 gr Warna,399,2,10500
3/3/2017,Obras 180 gr Warna,437,6,10500
3/3/2017,Obras 180 gr Warna,500,2,10500
3/4/2017,Bordir Polyester 150 gr,3030,1,15000
3/4/2017,Bordir Polyester 150 gr,3149,1,15000
3/4/2017,Bordir Rayon 150 gr,1016,1,25000
3/4/2017,Bordir Rayon 150 gr,1020,1,25000
3/4/2017,Bordir Rayon 150 gr,1021,6,25000
3/4/2017,Bordir Rayon 150 gr,1055,1,25000
3/4/2017,Bordir Rayon 150 gr,1076,1,25000
3/4/2017,Bordir Rayon 150 gr,1101,1,25000
3/4/2017,Bordir Rayon 150 gr,1123,1,25000
3/4/2017,Bordir Rayon 150 gr,1124,1,25000
3/4/2017,Bordir Rayon 150 gr,1130,1,25000
3/4/2017,Bordir Rayon 150 gr,1133,1,25000
3/4/2017,Bordir Rayon 150 gr,1134,24,25000
3/4/2017,Bordir Rayon 150 gr,1136,12,25000
3/4/2017,Bordir Rayon 150 gr,1147,1,25000
3/4/2017,Bordir Rayon 150 gr,1154,1,25000
3/4/2017,Bordir Rayon 150 gr,1159,4,25000
3/4/2017,Bordir Rayon 150 gr,1164,1,25000
3/4/2017,Bordir Rayon 150 gr,1167,1,25000
3/4/2017,Bordir Rayon 150 gr,1170,1,25000
3/4/2017,Bordir Rayon 150 gr,1171,4,25000
3/4/2017,Bordir Rayon 150 gr,1176,1,25000
3/4/2017,Bordir Rayon 150 gr,1179,24,25000
3/4/2017,Bordir Rayon 150 gr,1188,1,25000
3/4/2017,Bordir Rayon 150 gr,1249,1,25000
3/4/2017,Bordir Rayon 150 gr,1304,4,25000
3/4/2017,Bordir Rayon 150 gr,1307,12,25000
3/4/2017,Bordir Rayon 150 gr,1319,12,25000
3/4/2017,Bordir Rayon 150 gr,2300,2,25000
3/4/2017,Bordir Rayon 150 gr,2313,2,25000
3/4/2017,Jahit 40/2 5000 yds,104,12,10000
3/4/2017,Jahit 40/2 5000 yds,185,3,10000
3/4/2017,Jahit 40/2 5000 yds,195,1,10000
3/4/2017,Jahit 40/2 5000 yds,206,2,10000
3/4/2017,Jahit 40/2 5000 yds,292,1,10000
3/4/2017,Jahit 40/2 5000 yds,306,1,10000
3/4/2017,Jahit 40/2 5000 yds,330,1,10000
3/4/2017,Jahit 40/2 5000 yds,410,4,10000
3/4/2017,Jahit 40/2 5000 yds,498,1,10000
3/4/2017,Jahit 40/2 5000 yds,499,1,10000
3/4/2017,Jahit 40/2 5000 yds,504,1,10000
3/4/2017,Jahit 40/2 5000 yds,504,1,10000
3/4/2017,Jahit 40/2 5000 yds,539,1,10000
3/4/2017,Jahit 40/2 5000 yds,550,1,10000
3/4/2017,Jahit 40/2 5000 yds,550,1,10000
3/4/2017,Jahit 40/2 5000 yds,594,6,10000
3/4/2017,Jahit 40/2p 500 yds,104,6,18500
3/4/2017,Jahit 40/2p 500 yds,498,1,18500
3/4/2017,Jahit 40/2p 500 yds,499,1,18500
3/4/2017,Jahit 40/2p 500 yds,515,1,18500
3/4/2017,Obras 180 gr Nat,498,2,9500
3/4/2017,Obras 180 gr Warna,104,6,10500
3/4/2017,Obras 180 gr Warna,311,6,10500
3/4/2017,Obras 180 gr Warna,321,6,10500
3/4/2017,Obras 180 gr Warna,330,6,10500
3/4/2017,Obras 180 gr Warna,347,6,10500
3/4/2017,Obras 180 gr Warna,500,6,10500
3/4/2017,Obras 180 gr Warna,550,6,10500
3/4/2017,Obras 500 gr Nat,498,3,21000
3/6/2017,Bordir Polyester 150 gr,3150,10,15000
3/6/2017,Bordir Rayon 150 gr,1050,1,25000
3/6/2017,Bordir Rayon 150 gr,1050,6,25000
3/6/2017,Bordir Rayon 150 gr,1050,1,25000
3/6/2017,Bordir Rayon 150 gr,1050,6,25000
3/6/2017,Bordir Rayon 150 gr,1055,2,25000
3/6/2017,Bordir Rayon 150 gr,1058,6,25000
3/6/2017,Bordir Rayon 150 gr,1058,2,25000
3/6/2017,Bordir Rayon 150 gr,1066,2,25000
3/6/2017,Bordir Rayon 150 gr,1070,1,25000
3/6/2017,Bordir Rayon 150 gr,1097,1,25000
3/6/2017,Bordir Rayon 150 gr,1097,6,25000
3/6/2017,Bordir Rayon 150 gr,1101,6,25000
3/6/2017,Bordir Rayon 150 gr,1101,2,25000
3/6/2017,Bordir Rayon 150 gr,1116,1,25000
3/6/2017,Bordir Rayon 150 gr,1116,6,25000
3/6/2017,Bordir Rayon 150 gr,1116,12,25000
3/6/2017,Bordir Rayon 150 gr,1140,24,25000
3/6/2017,Bordir Rayon 150 gr,1159,12,25000
3/6/2017,Bordir Rayon 150 gr,1160,12,25000
3/6/2017,Bordir Rayon 150 gr,1160,1,25000
3/6/2017,Bordir Rayon 150 gr,1164,24,25000
3/6/2017,Bordir Rayon 150 gr,1164,1,25000
3/6/2017,Bordir Rayon 150 gr,1164,1,25000
3/6/2017,Bordir Rayon 150 gr,1165,12,25000
3/6/2017,Bordir Rayon 150 gr,1166,12,25000
3/6/2017,Bordir Rayon 150 gr,1167,1,25000
3/6/2017,Bordir Rayon 150 gr,1176,12,25000
3/6/2017,Bordir Rayon 150 gr,1176,2,25000
3/6/2017,Bordir Rayon 150 gr,1179,60,25000
3/6/2017,Bordir Rayon 150 gr,1179,36,25000
3/6/2017,Bordir Rayon 150 gr,1179,1,25000
3/6/2017,Bordir Rayon 150 gr,1179,3,25000
3/6/2017,Bordir Rayon 150 gr,1179,12,25000
3/6/2017,Bordir Rayon 150 gr,1179,3,25000
3/6/2017,Bordir Rayon 150 gr,1179,1,25000
3/6/2017,Bordir Rayon 150 gr,1179,12,25000
3/6/2017,Bordir Rayon 150 gr,1179,2,25000
3/6/2017,Bordir Rayon 150 gr,1180,24,25000
3/6/2017,Bordir Rayon 150 gr,1180,1,25000
3/6/2017,Bordir Rayon 150 gr,1180,1,25000
3/6/2017,Bordir Rayon 150 gr,1180,12,25000
3/6/2017,Bordir Rayon 150 gr,1180,12,25000
3/6/2017,Bordir Rayon 150 gr,1180,60,25000
3/6/2017,Bordir Rayon 150 gr,1181,24,25000
3/6/2017,Bordir Rayon 150 gr,1181,12,25000
3/6/2017,Bordir Rayon 150 gr,1181,24,25000
3/6/2017,Bordir Rayon 150 gr,1186,24,25000
3/6/2017,Bordir Rayon 150 gr,1187,6,25000
3/6/2017,Bordir Rayon 150 gr,1188,1,25000
3/6/2017,Bordir Rayon 150 gr,1188,12,25000
3/6/2017,Bordir Rayon 150 gr,1191,1,25000
3/6/2017,Bordir Rayon 150 gr,1200,1,25000
3/6/2017,Bordir Rayon 150 gr,1213,12,25000
3/6/2017,Bordir Rayon 150 gr,1299,6,25000
3/6/2017,Bordir Rayon 150 gr,1308,30,25000
3/6/2017,Bordir Rayon 150 gr,1321,24,25000
3/6/2017,Bordir Rayon 150 gr,1324,12,25000
3/6/2017,Bordir Rayon 70 gr,1018,6,17000
3/6/2017,Bordir Rayon 70 gr,1028,6,17000
3/6/2017,Bordir Rayon 70 gr,1034,6,17000
3/6/2017,Bordir Rayon 70 gr,1043,6,17000
3/6/2017,Bordir Rayon 70 gr,1050,6,17000
3/6/2017,Bordir Rayon 70 gr,1051,6,17000
3/6/2017,Bordir Rayon 70 gr,1092,6,17000
3/6/2017,Bordir Rayon 70 gr,1120,6,17000
3/6/2017,Bordir Rayon 70 gr,1124,6,17000
3/6/2017,Bordir Rayon 70 gr,1193,6,17000
3/6/2017,Bordir Rayon 70 gr,1288,6,17000
3/6/2017,Bordir Rayon 70 gr,1294,6,17000
3/6/2017,Bordir Rayon 70 gr,1342,6,17000
3/6/2017,Bordir Rayon 70 gr,2042,6,17000
3/6/2017,Bordir Rayon 70 gr,2112,6,17000
3/6/2017,Jahit 40/2 5000 yds,258,12,10000
3/6/2017,Jahit 40/2 5000 yds,292,12,10000
3/6/2017,Jahit 40/2 5000 yds,354,6,10000
3/6/2017,Jahit 40/2 5000 yds,356,6,10000
3/6/2017,Jahit 40/2 5000 yds,357,12,10000
3/6/2017,Jahit 40/2 5000 yds,360,6,10000
3/6/2017,Jahit 40/2 5000 yds,388,12,10000
3/6/2017,Jahit 40/2 5000 yds,418,12,10000
3/6/2017,Jahit 40/2 5000 yds,424,12,10000
3/6/2017,Jahit 40/2 5000 yds,451,12,10000
3/6/2017,Jahit 40/2 5000 yds,453,6,10000
3/6/2017,Jahit 40/2 5000 yds,498,12,10000
3/6/2017,Jahit 40/2 5000 yds,499,6,10000
3/6/2017,Jahit 40/2 5000 yds,499,2,10000
3/6/2017,Jahit 40/2 5000 yds,499,24,10000
3/6/2017,Jahit 40/2 5000 yds,500,4,10000
3/6/2017,Jahit 40/2 5000 yds,500,6,10000
3/6/2017,Jahit 40/2 5000 yds,500,24,10000
3/6/2017,Jahit 40/2 5000 yds,504,6,10000
3/6/2017,Jahit 40/2 5000 yds,545,1,10000
3/6/2017,Jahit 40/2p 500 yds,257,1,18500
3/6/2017,Jahit 40/2p 500 yds,272,1,18500
3/6/2017,Jahit 40/2p 500 yds,283,1,18500
3/6/2017,Jahit 40/2p 500 yds,295,1,18500
3/6/2017,Jahit 40/2p 500 yds,347,1,18500
3/6/2017,Jahit 40/2p 500 yds,348,1,18500
3/6/2017,Jahit 40/2p 500 yds,373,1,18500
3/6/2017,Jahit 40/2p 500 yds,373,1,18500
3/6/2017,Jahit 40/2p 500 yds,388,1,18500
3/6/2017,Jahit 40/2p 500 yds,456,2,18500
3/6/2017,Jahit 40/2p 500 yds,499,1,18500
3/6/2017,Jahit 40/2p 500 yds,499,2,18500
3/6/2017,Jahit 40/2p 500 yds,500,1,18500
3/6/2017,Obras 180 gr Nat,498,10,9500
3/6/2017,Obras 180 gr Warna,112,3,10500
3/6/2017,Obras 180 gr Warna,153,1,10500
3/6/2017,Obras 180 gr Warna,163,3,10500
3/6/2017,Obras 180 gr Warna,164,2,10500
3/6/2017,Obras 180 gr Warna,166,2,10500
3/6/2017,Obras 180 gr Warna,168,6,10500
3/6/2017,Obras 180 gr Warna,170,4,10500
3/6/2017,Obras 180 gr Warna,185,12,10500
3/6/2017,Obras 180 gr Warna,240,2,10500
3/6/2017,Obras 180 gr Warna,247,6,10500
3/6/2017,Obras 180 gr Warna,256,4,10500
3/6/2017,Obras 180 gr Warna,258,10,10500
3/6/2017,Obras 180 gr Warna,273,6,10500
3/6/2017,Obras 180 gr Warna,286,3,10500
3/6/2017,Obras 180 gr Warna,347,2,10500
3/6/2017,Obras 180 gr Warna,355,3,10500
3/6/2017,Obras 180 gr Warna,356,3,10500
